date,ticker,news_count,esg_hits,sdg_hits,esg_score,sdg_score,esg_sdg_score,overall_score,avg_bm25_esg,avg_bm25_sdg
2019-01-04,HPQ,2,0,0,0.0,0.0,0.0,0.2102048620581627,1.8224369656753727,2.9194201766546444
2019-01-04,LLY,2,0,0,0.0,0.0,0.0,0.10190160199999809,4.238195349857359,0.0
2019-01-04,LYB,2,0,0,0.0,0.0,0.0,0.03596528805792332,0.0,0.0
2019-01-04,MKC,2,0,0,0.0,0.0,0.0,0.5233572535216808,0.0,0.0
2019-01-04,MTD,1,0,0,0.0,0.0,0.0,0.05215802043676376,0.0,0.0
2019-01-04,NDSN,1,0,0,0.0,0.0,0.0,-0.06835271418094635,0.0,0.0
2019-01-04,NEM,1,0,0,0.0,0.0,0.0,0.05242139846086502,0.0,0.0
2019-01-04,NKE,1,0,0,0.0,0.0,0.0,0.8442343473434448,0.0,0.0
2019-01-04,NRG,1,0,0,0.0,0.0,0.0,0.038887523114681244,8.476390699714718,2.7950611405953842
2019-01-04,OXY,2,0,0,0.0,0.0,0.0,-0.37417059764266014,3.6448739313507454,0.0
2019-01-04,PKG,1,0,0,0.0,0.0,0.0,0.12889735400676727,0.0,0.0
2019-01-04,QCOM,11,0,0,0.0,0.0,0.0,-0.07221662303940816,0.3313521755773405,0.6232240308519755
2019-01-04,SNPS,2,0,0,0.0,0.0,0.0,-0.0163041353225708,0.0,0.0
2019-01-04,SRE,1,0,0,0.0,0.0,0.0,-0.9197809100151062,0.0,5.838840353309289
2019-01-04,TDY,2,1,0,-0.4710230827331543,0.0,-0.4710230827331543,-0.008920490741729736,5.220304601909691,1.7138660848429326
2019-01-04,UAL,2,0,0,0.0,0.0,0.0,-0.38032615184783936,0.0,4.633286261497577
2019-01-04,VRTX,5,0,0,0.0,0.0,0.0,0.5700796484947205,0.0,0.0
2019-01-04,VTR,2,0,0,0.0,0.0,0.0,-0.19734250009059906,1.8224369656753727,0.0
2019-01-04,WMT,7,0,0,0.0,0.0,0.0,0.13983182103506156,0.5206962759072493,0.4896760242408379
2019-01-04,XOM,1,0,0,0.0,0.0,0.0,-0.016601718962192535,0.0,3.427732169685865
2019-01-07,ABBV,6,0,0,0.0,0.0,0.0,0.19730267580598593,0.0,0.0
2019-01-07,ACGL,2,0,0,0.0,0.0,0.0,0.4757363982498646,0.0,0.0
2019-01-07,ADP,2,0,0,0.0,0.0,0.0,0.6509117484092712,4.973298306793263,0.0
2019-01-07,AJG,3,0,0,0.0,0.0,0.0,-0.28448613298436004,2.1005742274119266,1.1425773898952885
2019-01-07,ALB,1,0,0,0.0,0.0,0.0,-0.9332318902015686,0.0,0.0
2019-01-07,APA,1,0,0,0.0,0.0,0.0,-0.04659411683678627,0.0,0.0
2019-01-07,APO,6,0,0,0.0,0.0,0.0,0.25399176714320976,2.020210771844244,1.1425773898952885
2019-01-07,ARE,1,0,0,0.0,0.0,0.0,0.7463615536689758,0.0,0.0
2019-01-07,AVB,1,0,0,0.0,0.0,0.0,0.06638206541538239,0.0,0.0
2019-01-07,AVGO,7,0,0,0.0,0.0,0.0,0.2076770636652197,0.0,0.8341200504727555
2019-01-07,AVY,1,0,0,0.0,0.0,0.0,-0.15766918659210205,0.0,0.0
2019-01-07,BAX,2,0,0,0.0,0.0,0.0,0.6282930374145508,1.8224369656753727,1.7138660848429326
2019-01-07,BLK,3,0,0,0.0,0.0,0.0,-0.015974916517734528,0.0,4.23143489756034
2019-01-07,CAG,3,0,0,0.0,0.0,0.0,0.5620653430620829,0.0,0.0
2019-01-07,CHTR,1,0,0,0.0,0.0,0.0,0.2655908167362213,0.0,0.0
2019-01-07,CL,2,0,0,0.0,0.0,0.0,0.3492988348007202,1.8224369656753727,0.0
2019-01-07,CLX,1,0,0,0.0,0.0,0.0,-0.05705684423446655,0.0,0.0
2019-01-07,CME,1,0,0,0.0,0.0,0.0,0.5924445986747742,0.0,0.0
2019-01-07,CPB,2,0,0,0.0,0.0,0.0,0.41165104135870934,0.0,0.0
2019-01-07,CVS,1,0,0,0.0,0.0,0.0,0.0018196366727352142,0.0,0.0
2019-01-07,D,8,0,0,0.0,0.0,0.0,0.04521180642768741,2.1190976749286796,1.428620329312507
2019-01-07,DG,2,0,0,0.0,0.0,0.0,0.012599527835845947,0.0,0.0
2019-01-07,DHR,5,0,0,0.0,0.0,0.0,0.258571757376194,0.0,0.0
2019-01-07,EFX,2,0,0,0.0,0.0,0.0,-0.917477011680603,0.0,0.0
2019-01-07,EXC,2,0,0,0.0,0.0,0.0,0.0333621995523572,3.970255439691863,0.0
2019-01-07,FAST,3,0,0,0.0,0.0,0.0,0.09423256044586499,0.0,0.0
2019-01-07,GOOGL,7,0,0,0.0,0.0,0.0,0.1708168193165745,0.0,0.4896760242408379
2019-01-07,HPQ,2,0,0,0.0,0.0,0.0,0.3295050486922264,0.0,1.7138660848429326
2019-01-07,LLY,16,0,0,0.0,0.0,0.0,0.2056086438242346,0.39385766763973623,0.21423326060536657
2019-01-07,LYB,1,0,0,0.0,0.0,0.0,0.03889194875955582,0.0,0.0
2019-01-07,MET,3,0,0,0.0,0.0,0.0,0.0434786652525266,0.0,0.0
2019-01-07,MKC,1,0,0,0.0,0.0,0.0,0.9245507121086121,0.0,0.0
2019-01-07,MSI,3,0,0,0.0,0.0,0.0,0.023340430110692978,0.0,0.0
2019-01-07,NEM,3,0,0,0.0,0.0,0.0,0.0066211459537347155,0.0,0.0
2019-01-07,NKE,1,0,0,0.0,0.0,0.0,0.6081881523132324,0.0,0.0
2019-01-07,NVDA,3,0,0,0.0,0.0,0.0,0.44537115717927617,0.0,0.0
2019-01-07,ORCL,5,0,1,0.0,0.01002524271607399,0.01002524271607399,0.21760163828730583,0.7289747862701491,1.338600572871755
2019-01-07,OXY,5,0,0,0.0,0.0,0.0,0.1117176003754139,2.1869243588104474,0.6855464339371731
2019-01-07,PH,1,0,0,0.0,0.0,0.0,-0.009188562631607056,0.0,0.0
2019-01-07,PKG,2,0,0,0.0,0.0,0.0,0.004806336015462875,0.0,2.9194201766546444
2019-01-07,PNC,3,0,0,0.0,0.0,0.0,-0.32671237488587695,0.0,0.0
2019-01-07,POOL,1,0,0,0.0,0.0,0.0,0.927513062953949,0.0,0.0
2019-01-07,QCOM,9,0,0,0.0,0.0,0.0,0.09580633230507374,1.1051774015096139,0.7617182599301923
2019-01-07,REG,2,0,0,0.0,0.0,0.0,0.7330605685710907,0.0,0.0
2019-01-07,ROST,3,0,0,0.0,0.0,0.0,0.5256896826128165,0.0,0.0
2019-01-07,SRE,1,0,0,0.0,0.0,0.0,0.04205549508333206,8.476390699714718,2.7950611405953842
2019-01-07,TAP,4,0,0,0.0,0.0,0.0,0.012572620064020157,0.0,1.7138660848429326
2019-01-07,TDY,1,0,0,0.0,0.0,0.0,0.8801295757293701,0.0,0.0
2019-01-07,UAL,1,0,0,0.0,0.0,0.0,-0.7968515157699585,0.0,0.0
2019-01-07,VRTX,4,0,0,0.0,0.0,0.0,0.5266403518617153,0.9112184828376864,0.8569330424214663
2019-01-07,VTR,3,0,0,0.0,0.0,0.0,0.2909146137535572,0.0,0.0
2019-01-07,WMB,1,0,0,0.0,0.0,0.0,0.012285254895687103,0.0,0.0
2019-01-07,WMT,6,0,0,0.0,0.0,0.0,0.0957004859422644,1.6577661022644208,0.5712886949476442
2019-01-07,XOM,1,0,0,0.0,0.0,0.0,0.0018196366727352142,0.0,0.0
2019-01-08,ADP,2,0,0,0.0,0.0,0.0,0.5703813582658768,0.0,2.9194201766546444
2019-01-08,AEE,1,0,0,0.0,0.0,0.0,0.024848539382219315,0.0,0.0
2019-01-08,AJG,4,0,0,0.0,0.0,0.0,0.23073256947100163,0.0,0.0
2019-01-08,ALLE,1,0,0,0.0,0.0,0.0,0.8427161574363708,3.6448739313507454,0.0
2019-01-08,APA,1,0,0,0.0,0.0,0.0,-0.7834896445274353,3.6448739313507454,0.0
2019-01-08,ATO,1,0,0,0.0,0.0,0.0,0.8168947100639343,0.0,0.0
2019-01-08,AVGO,2,0,0,0.0,0.0,0.0,0.5609227567911148,0.0,0.0
2019-01-08,BAX,3,0,0,0.0,0.0,0.0,0.43213658779859543,0.0,1.9462801177697628
2019-01-08,BLK,2,0,0,0.0,0.0,0.0,0.04182412661612034,0.0,2.9194201766546444
2019-01-08,CAG,2,0,0,0.0,0.0,0.0,-0.4271760694682598,0.0,0.0
2019-01-08,CDNS,1,0,0,0.0,0.0,0.0,0.07503621280193329,0.0,0.0
2019-01-08,CL,1,0,0,0.0,0.0,0.0,0.9418982267379761,0.0,5.838840353309289
2019-01-08,CLX,2,0,0,0.0,0.0,0.0,0.5320555567741394,0.0,2.9194201766546444
2019-01-08,CME,1,0,0,0.0,0.0,0.0,0.9312170147895813,0.0,3.427732169685865
2019-01-08,CPB,3,0,0,0.0,0.0,0.0,-0.17831377126276493,0.0,1.9462801177697628
2019-01-08,CTSH,1,0,0,0.0,0.0,0.0,0.07195858657360077,0.0,0.0
2019-01-08,CVS,4,0,0,0.0,0.0,0.0,0.06720768380910158,0.0,0.8569330424214663
2019-01-08,D,7,0,0,0.0,0.0,0.0,0.2709474797759737,2.2523055089166015,2.067534549601995
2019-01-08,DELL,1,0,0,0.0,0.0,0.0,0.7970390319824219,0.0,0.0
2019-01-08,DHR,3,0,1,0.0,0.023254650334517162,0.023254650334517162,0.330144243935744,2.4299159542338304,4.371866668506141
2019-01-08,EFX,3,0,0,0.0,0.0,0.0,-0.45839883883794147,0.0,0.0
2019-01-08,ESS,1,0,0,0.0,0.0,0.0,0.5455120205879211,0.0,0.0
2019-01-08,EXC,1,0,0,0.0,0.0,0.0,0.8917472958564758,3.6448739313507454,0.0
2019-01-08,FITB,1,0,0,0.0,0.0,0.0,0.08090733736753464,0.0,0.0
2019-01-08,FSLR,2,0,0,0.0,0.0,0.0,-0.17042335122823715,1.8224369656753727,0.0
2019-01-08,GPN,4,0,1,0.0,0.23354919254779816,0.23354919254779816,0.36402633786201477,0.9112184828376864,2.3166431307487887
2019-01-08,HPQ,3,0,0,0.0,0.0,0.0,0.3224550262093544,1.2149579771169152,0.0
2019-01-08,LLY,11,0,0,0.0,0.0,0.0,0.10874737426638603,0.662704351154681,0.8424156839086504
2019-01-08,LYB,1,0,0,0.0,0.0,0.0,0.8974420428276062,0.0,0.0
2019-01-08,MET,6,1,0,0.002322761652370294,0.0,0.002322761652370294,0.040655193850398064,1.521197708134559,0.465843523432564
2019-01-08,MKC,2,0,0,0.0,0.0,0.0,0.9373768866062164,0.0,4.633286261497577
2019-01-08,MPWR,1,0,0,0.0,0.0,0.0,0.10553331673145294,6.30172268223578,3.427732169685865
2019-01-08,MSI,3,0,0,0.0,0.0,0.0,0.09963801006476085,0.0,0.0
2019-01-08,NCLH,4,0,0,0.0,0.0,0.0,0.7266017943620682,0.0,0.0
2019-01-08,NDSN,1,0,0,0.0,0.0,0.0,0.8939237594604492,0.0,0.0
2019-01-08,NKE,4,0,0,0.0,0.0,0.0,-0.12143222661688924,0.0,0.0
2019-01-08,NVDA,5,0,0,0.0,0.0,0.0,-0.5471538960933685,0.0,1.0599981238820964
2019-01-08,ORCL,5,0,0,0.0,0.0,0.0,0.011949248611927032,0.0,0.0
2019-01-08,OXY,3,0,0,0.0,0.0,0.0,0.2607659200827281,1.2149579771169152,1.1425773898952885
2019-01-08,QCOM,7,0,0,0.0,0.0,0.0,0.13565331537808692,0.5206962759072493,0.4896760242408379
2019-01-08,SNPS,3,0,0,0.0,0.0,0.0,0.7611124118169149,1.2149579771169152,0.0
2019-01-08,SRE,2,0,0,0.0,0.0,0.0,0.22287515178322792,1.8224369656753727,1.7138660848429326
2019-01-08,SYY,1,0,0,0.0,0.0,0.0,0.04121483862400055,0.0,5.838840353309289
2019-01-08,TAP,1,0,0,0.0,0.0,0.0,0.10344881564378738,0.0,0.0
2019-01-08,TRV,1,0,0,0.0,0.0,0.0,0.8655818700790405,0.0,0.0
2019-01-08,UAL,1,0,0,0.0,0.0,0.0,0.16042673587799072,0.0,3.427732169685865
2019-01-08,UDR,1,0,0,0.0,0.0,0.0,-0.01308055967092514,0.0,0.0
2019-01-08,VRTX,2,0,0,0.0,0.0,0.0,0.5025453679263592,0.0,0.0
2019-01-08,WEC,5,3,1,0.04195531010627747,0.011041639745235443,0.05299694985151291,0.2385779231786728,5.741362711652169,4.698119259618119
2019-01-08,WMT,4,0,0,0.0,0.0,0.0,0.0903542535379529,1.8224369656753727,0.8569330424214663
2019-01-09,ABBV,3,0,0,0.0,0.0,0.0,0.603128619492054,1.2149579771169152,1.1425773898952885
2019-01-09,ACGL,1,0,0,0.0,0.0,0.0,0.8968997001647949,0.0,0.0
2019-01-09,AEE,2,2,0,0.14606615528464317,0.0,0.14606615528464317,0.14606615528464317,9.29580106449389,2.7950611405953842
2019-01-09,AJG,1,0,0,0.0,0.0,0.0,0.9289748072624207,0.0,0.0
2019-01-09,ALB,1,0,1,0.0,-0.5143656730651855,-0.5143656730651855,-0.5143656730651855,3.6448739313507454,7.276759652209134
2019-01-09,APO,3,0,0,0.0,0.0,0.0,-0.08676109090447426,2.6468369597945753,0.0
2019-01-09,AVB,1,0,0,0.0,0.0,0.0,0.5476758480072021,0.0,0.0
2019-01-09,AVGO,4,0,0,0.0,0.0,0.0,0.24469243129715323,0.9112184828376864,0.0
2019-01-09,BLK,3,0,0,0.0,0.0,0.0,0.33829562303920585,0.0,1.9462801177697628
2019-01-09,CAG,3,0,0,0.0,0.0,0.0,-0.24765930697321892,0.984528015042716,0.0
2019-01-09,CL,6,0,0,0.0,0.0,0.0,0.26219505444169044,0.6074789885584576,0.0
2019-01-09,CLX,1,0,0,0.0,0.0,0.0,-0.039762116968631744,0.0,0.0
2019-01-09,CME,2,0,0,0.0,0.0,0.0,0.2779108416289091,0.0,0.0
2019-01-09,CPB,2,0,0,0.0,0.0,0.0,0.2530885674059391,0.0,0.0
2019-01-09,CVS,1,0,0,0.0,0.0,0.0,-0.9512830376625061,0.0,0.0
2019-01-09,D,2,0,0,0.0,0.0,0.0,0.46221478283405304,1.8224369656753727,0.0
2019-01-09,DELL,1,0,0,0.0,0.0,0.0,-0.0015104617923498154,0.0,0.0
2019-01-09,EFX,3,0,0,0.0,0.0,0.0,-0.6103969278434912,0.0,0.0
2019-01-09,ESS,1,0,0,0.0,0.0,0.0,0.6713114380836487,0.0,0.0
2019-01-09,FAST,1,0,0,0.0,0.0,0.0,0.9050949215888977,0.0,0.0
2019-01-09,FITB,2,0,0,0.0,0.0,0.0,0.6183179318904877,0.0,0.0
2019-01-09,GOOGL,1,0,0,0.0,0.0,0.0,0.13985493779182434,0.0,0.0
2019-01-09,HBAN,1,0,0,0.0,0.0,0.0,0.36928147077560425,0.0,0.0
2019-01-09,HPQ,2,0,0,0.0,0.0,0.0,0.054109917022287846,0.0,0.0
2019-01-09,HRL,1,1,0,0.007270371541380882,0.0,0.007270371541380882,0.007270371541380882,9.29580106449389,2.7950611405953842
2019-01-09,LLY,6,0,0,0.0,0.0,0.0,0.23279691487550735,0.0,0.0
2019-01-09,LYB,1,0,0,0.0,0.0,0.0,0.12371278554201126,0.0,0.0
